acc	R1	R2
SRR1565029	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1565029/SRR1565029_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1565029/SRR1565029_2.fastq.gz
SRR1568152	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1568152/SRR1568152_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1568152/SRR1568152_2.fastq.gz
SRR1564688	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1564688/SRR1564688_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1564688/SRR1564688_2.fastq.gz
SRR1565064	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1565064/SRR1565064_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1565064/SRR1565064_2.fastq.gz
SRR1568109	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1568109/SRR1568109_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1568109/SRR1568109_2.fastq.gz
SRR1564671	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1564671/SRR1564671_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1564671/SRR1564671_2.fastq.gz
SRR1565040	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1565040/SRR1565040_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1565040/SRR1565040_2.fastq.gz
SRR1568103	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1568103/SRR1568103_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1568103/SRR1568103_2.fastq.gz
SRR1564657	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1564657/SRR1564657_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1564657/SRR1564657_2.fastq.gz
SRR1565115	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1565115/SRR1565115_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1565115/SRR1565115_2.fastq.gz
SRR1568229	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1568229/SRR1568229_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1568229/SRR1568229_2.fastq.gz
SRR1564596	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1564596/SRR1564596_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1564596/SRR1564596_2.fastq.gz
SRR1564979	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1564979/SRR1564979_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1564979/SRR1564979_2.fastq.gz
SRR1568148	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1568148/SRR1568148_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/008/SRR1568148/SRR1568148_2.fastq.gz
SRR1564585	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1564585/SRR1564585_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1564585/SRR1564585_2.fastq.gz
SRR1565101	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1565101/SRR1565101_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1565101/SRR1565101_2.fastq.gz
SRR1568209	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1568209/SRR1568209_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1568209/SRR1568209_2.fastq.gz
SRR1562959	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1562959/SRR1562959_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1562959/SRR1562959_2.fastq.gz
SRR1564686	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1564686/SRR1564686_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1564686/SRR1564686_2.fastq.gz
SRR1565089	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1565089/SRR1565089_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/009/SRR1565089/SRR1565089_2.fastq.gz
SRR828416	ftp.sra.ebi.ac.uk/vol1/fastq/SRR828/SRR828416/SRR828416_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR828/SRR828416/SRR828416_2.fastq.gz
SRR572651	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/SRR572651/SRR572651_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/SRR572651/SRR572651_2.fastq.gz
SRR570031	ftp.sra.ebi.ac.uk/vol1/fastq/SRR570/SRR570031/SRR570031_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR570/SRR570031/SRR570031_2.fastq.gz
SRR572648	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/SRR572648/SRR572648_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/SRR572648/SRR572648_2.fastq.gz
SRR572650	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/SRR572650/SRR572650_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/SRR572650/SRR572650_2.fastq.gz
SRR572649	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/SRR572649/SRR572649_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR572/SRR572649/SRR572649_2.fastq.gz
ERR775189	ftp.sra.ebi.ac.uk/vol1/fastq/ERR775/ERR775189/ERR775189_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR775/ERR775189/ERR775189_2.fastq.gz
ERR775190	ftp.sra.ebi.ac.uk/vol1/fastq/ERR775/ERR775190/ERR775190_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR775/ERR775190/ERR775190_2.fastq.gz
ERR775191	ftp.sra.ebi.ac.uk/vol1/fastq/ERR775/ERR775191/ERR775191_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR775/ERR775191/ERR775191_2.fastq.gz
ERR775192	ftp.sra.ebi.ac.uk/vol1/fastq/ERR775/ERR775192/ERR775192_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR775/ERR775192/ERR775192_2.fastq.gz
ERR925433	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925433/ERR925433_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925433/ERR925433_2.fastq.gz
ERR925434	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925434/ERR925434_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925434/ERR925434_2.fastq.gz
ERR925435	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925435/ERR925435_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925435/ERR925435_2.fastq.gz
ERR925409	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925409/ERR925409_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925409/ERR925409_2.fastq.gz
ERR925410	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925410/ERR925410_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925410/ERR925410_2.fastq.gz
ERR925411	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925411/ERR925411_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925411/ERR925411_2.fastq.gz
ERR925412	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925412/ERR925412_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925412/ERR925412_2.fastq.gz
ERR925416	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925416/ERR925416_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925416/ERR925416_2.fastq.gz
ERR925417	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925417/ERR925417_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925417/ERR925417_2.fastq.gz
ERR925436	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925436/ERR925436_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925436/ERR925436_2.fastq.gz
ERR925437	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925437/ERR925437_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925437/ERR925437_2.fastq.gz
ERR925420	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925420/ERR925420_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925420/ERR925420_2.fastq.gz
ERR925421	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925421/ERR925421_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925421/ERR925421_2.fastq.gz
ERR925438	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925438/ERR925438_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925438/ERR925438_2.fastq.gz
ERR925439	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925439/ERR925439_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925439/ERR925439_2.fastq.gz
ERR925424	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925424/ERR925424_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925424/ERR925424_2.fastq.gz
ERR925440	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925440/ERR925440_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925440/ERR925440_2.fastq.gz
ERR925441	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925441/ERR925441_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925441/ERR925441_2.fastq.gz
ERR925430	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925430/ERR925430_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925430/ERR925430_2.fastq.gz
ERR925431	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925431/ERR925431_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR925/ERR925431/ERR925431_2.fastq.gz
ERR2678989	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/009/ERR2678989/ERR2678989_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/009/ERR2678989/ERR2678989_2.fastq.gz
ERR2678991	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/001/ERR2678991/ERR2678991_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/001/ERR2678991/ERR2678991_2.fastq.gz
ERR2679003	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/003/ERR2679003/ERR2679003_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/003/ERR2679003/ERR2679003_2.fastq.gz
ERR2678992	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/002/ERR2678992/ERR2678992_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/002/ERR2678992/ERR2678992_2.fastq.gz
ERR2678993	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/003/ERR2678993/ERR2678993_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/003/ERR2678993/ERR2678993_2.fastq.gz
ERR2678994	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/004/ERR2678994/ERR2678994_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/004/ERR2678994/ERR2678994_2.fastq.gz
ERR2679004	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/004/ERR2679004/ERR2679004_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/004/ERR2679004/ERR2679004_2.fastq.gz
ERR2679005	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/005/ERR2679005/ERR2679005_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/005/ERR2679005/ERR2679005_2.fastq.gz
ERR2679006	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/006/ERR2679006/ERR2679006_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/006/ERR2679006/ERR2679006_2.fastq.gz
ERR2678996	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/006/ERR2678996/ERR2678996_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/006/ERR2678996/ERR2678996_2.fastq.gz
ERR2678998	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/008/ERR2678998/ERR2678998_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/008/ERR2678998/ERR2678998_2.fastq.gz
ERR2679007	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/007/ERR2679007/ERR2679007_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/007/ERR2679007/ERR2679007_2.fastq.gz
ERR2678999	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/009/ERR2678999/ERR2678999_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/009/ERR2678999/ERR2678999_2.fastq.gz
ERR2679000	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/000/ERR2679000/ERR2679000_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/000/ERR2679000/ERR2679000_2.fastq.gz
ERR2678990	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/000/ERR2678990/ERR2678990_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/000/ERR2678990/ERR2678990_2.fastq.gz
ERR2679008	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/008/ERR2679008/ERR2679008_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/008/ERR2679008/ERR2679008_2.fastq.gz
ERR2679009	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/009/ERR2679009/ERR2679009_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/009/ERR2679009/ERR2679009_2.fastq.gz
ERR2679010	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/000/ERR2679010/ERR2679010_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/000/ERR2679010/ERR2679010_2.fastq.gz
ERR2679002	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/002/ERR2679002/ERR2679002_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/002/ERR2679002/ERR2679002_2.fastq.gz
ERR2679012	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/002/ERR2679012/ERR2679012_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR267/002/ERR2679012/ERR2679012_2.fastq.gz
SRR828528	ftp.sra.ebi.ac.uk/vol1/fastq/SRR828/SRR828528/SRR828528_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR828/SRR828528/SRR828528_2.fastq.gz
SRR575089	ftp.sra.ebi.ac.uk/vol1/fastq/SRR575/SRR575089/SRR575089_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR575/SRR575089/SRR575089_2.fastq.gz
SRR575087	ftp.sra.ebi.ac.uk/vol1/fastq/SRR575/SRR575087/SRR575087_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR575/SRR575087/SRR575087_2.fastq.gz
SRR332567	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332567/SRR332567_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332567/SRR332567_2.fastq.gz
SRR332568	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332568/SRR332568_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332568/SRR332568_2.fastq.gz
SRR332569	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332569/SRR332569_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332569/SRR332569_2.fastq.gz
SRR332570	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332570/SRR332570_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332570/SRR332570_2.fastq.gz
SRR332571	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332571/SRR332571_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332571/SRR332571_2.fastq.gz
SRR332572	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332572/SRR332572_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332572/SRR332572_2.fastq.gz
SRR332573	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332573/SRR332573_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332573/SRR332573_2.fastq.gz
SRR340133	ftp.sra.ebi.ac.uk/vol1/fastq/SRR340/SRR340133/SRR340133_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR340/SRR340133/SRR340133_2.fastq.gz
SRR340134	ftp.sra.ebi.ac.uk/vol1/fastq/SRR340/SRR340134/SRR340134_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR340/SRR340134/SRR340134_2.fastq.gz
SRR332912	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332912/SRR332912_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332912/SRR332912_2.fastq.gz
SRR332913	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332913/SRR332913_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332913/SRR332913_2.fastq.gz
SRR332914	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332914/SRR332914_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332914/SRR332914_2.fastq.gz
SRR332915	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332915/SRR332915_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332915/SRR332915_2.fastq.gz
SRR332408	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332408/SRR332408_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332408/SRR332408_2.fastq.gz
SRR332409	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332409/SRR332409_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332409/SRR332409_2.fastq.gz
SRR332410	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332410/SRR332410_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332410/SRR332410_2.fastq.gz
SRR332411	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332411/SRR332411_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332411/SRR332411_2.fastq.gz
SRR332412	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332412/SRR332412_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332412/SRR332412_2.fastq.gz
SRR332413	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332413/SRR332413_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332413/SRR332413_2.fastq.gz
SRR332414	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332414/SRR332414_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332414/SRR332414_2.fastq.gz
SRR332415	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332415/SRR332415_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332415/SRR332415_2.fastq.gz
SRR340129	ftp.sra.ebi.ac.uk/vol1/fastq/SRR340/SRR340129/SRR340129_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR340/SRR340129/SRR340129_2.fastq.gz
SRR1562844	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1562844/SRR1562844_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/004/SRR1562844/SRR1562844_2.fastq.gz
SRR1564690	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1564690/SRR1564690_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1564690/SRR1564690_2.fastq.gz
SRR1564967	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1564967/SRR1564967_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1564967/SRR1564967_2.fastq.gz
SRR1562517	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1562517/SRR1562517_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/007/SRR1562517/SRR1562517_2.fastq.gz
SRR1564622	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1564622/SRR1564622_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1564622/SRR1564622_2.fastq.gz
SRR1565052	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1565052/SRR1565052_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/002/SRR1565052/SRR1565052_2.fastq.gz
SRR1562613	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1562613/SRR1562613_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/003/SRR1562613/SRR1562613_2.fastq.gz
SRR1564621	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1564621/SRR1564621_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1564621/SRR1564621_2.fastq.gz
SRR1565015	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1565015/SRR1565015_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/005/SRR1565015/SRR1565015_2.fastq.gz
SRR1564530	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1564530/SRR1564530_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/000/SRR1564530/SRR1564530_2.fastq.gz
SRR1564941	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1564941/SRR1564941_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/001/SRR1564941/SRR1564941_2.fastq.gz
SRR1568106	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1568106/SRR1568106_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR156/006/SRR1568106/SRR1568106_2.fastq.gz
SRR332559	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332559/SRR332559_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332559/SRR332559_2.fastq.gz
SRR332560	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332560/SRR332560_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332560/SRR332560_2.fastq.gz
SRR332561	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332561/SRR332561_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332561/SRR332561_2.fastq.gz
SRR332562	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332562/SRR332562_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332562/SRR332562_2.fastq.gz
SRR332563	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332563/SRR332563_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332563/SRR332563_2.fastq.gz
SRR332564	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332564/SRR332564_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332564/SRR332564_2.fastq.gz
SRR332565	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332565/SRR332565_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332565/SRR332565_2.fastq.gz
SRR332566	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332566/SRR332566_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR332/SRR332566/SRR332566_2.fastq.gz
SRR340091	ftp.sra.ebi.ac.uk/vol1/fastq/SRR340/SRR340091/SRR340091_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR340/SRR340091/SRR340091_2.fastq.gz
ERR019324	ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019324/ERR019324_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019324/ERR019324_2.fastq.gz
ERR019325	ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019325/ERR019325_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019325/ERR019325_2.fastq.gz
ERR019326	ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019326/ERR019326_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019326/ERR019326_2.fastq.gz
ERR019327	ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019327/ERR019327_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019327/ERR019327_2.fastq.gz
ERR019328	ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019328/ERR019328_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR019/ERR019328/ERR019328_2.fastq.gz
SRR7255034	ftp.sra.ebi.ac.uk/vol1/fastq/SRR725/004/SRR7255034/SRR7255034_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR725/004/SRR7255034/SRR7255034_2.fastq.gz
SRR7255035	ftp.sra.ebi.ac.uk/vol1/fastq/SRR725/005/SRR7255035/SRR7255035_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR725/005/SRR7255035/SRR7255035_2.fastq.gz
SRR7255039	ftp.sra.ebi.ac.uk/vol1/fastq/SRR725/009/SRR7255039/SRR7255039_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/SRR725/009/SRR7255039/SRR7255039_2.fastq.gz
